road_id,road_name,road_name1,START_LONGITUDE,START_LATITUDE,END_LONGITUDE,END_LATITUDE
R1558,会展南二路（南向北）,会展南二路（南向北）,118.165897,24.4565086,118.1666397,24.4570156
R1559,会展南二路（南向北）,会展南二路（南向北）,118.1666397,24.4570156,118.1670697,24.4573616
R1560,会展南二路（南向北）,会展南二路（南向北）,118.1682645,24.4584577,118.1684869,24.4586255
R1561,会展南二路（南向北）,会展南二路（南向北）,118.1686595,24.458757,118.1688117,24.4588355
R1622,吕岭路（东向西）,吕岭路（东向西）,118.1394935,24.4928786,118.1385121,24.4930745
R1623,吕岭路（东向西）,吕岭路（东向西）,118.1327526,24.4950819,118.1326105,24.4950787
R1624,吕岭路（东向西）,吕岭路（东向西）,118.1326105,24.4950787,118.1324766,24.4951114
R1625,吕岭路（东向西）,吕岭路（东向西）,118.1271564,24.4946233,118.1267424,24.4944558
R1626,吕岭路（东向西）,吕岭路（东向西）,118.1242769,24.4927554,118.1239994,24.492502
R1837,厦禾路（东向西）,厦禾路（东向西）,118.0990504,24.4688326,118.0997098,24.4689829
R1838,厦禾路（东向西）,厦禾路（东向西）,118.0997098,24.4689829,118.1008168,24.4692567
R1839,厦禾路（东向西）,厦禾路（东向西）,118.1024911,24.4696709,118.1028415,24.4697629
R1840,厦禾路（东向西）,厦禾路（东向西）,118.103626,24.4699531,118.1058277,24.4704868
R1841,厦禾路（东向西）,厦禾路（东向西）,118.1096283,24.4718207,118.1097879,24.4719268
R1842,厦禾路（东向西）,厦禾路（东向西）,118.1097879,24.4719268,118.1103855,24.4722169
R1843,厦禾路（东向西）,厦禾路（东向西）,118.1121154,24.47348,118.1130764,24.4742697
R1879,白鹭洲路（北向南）,白鹭洲路（北向南）,118.0862026,24.4713454,118.0863822,24.4708465
R1880,白鹭洲路（北向南）,白鹭洲路（北向南）,118.0863822,24.4708465,118.0868229,24.4695897
R1881,白鹭洲路（北向南）,白鹭洲路（北向南）,118.087102,24.4690013,118.0878148,24.4666749
R1882,白鹭洲路（北向南）,白鹭洲路（北向南）,118.0878148,24.4666749,118.0880019,24.4660511
R1883,公园东路（北向南）,公园东路（北向南）,118.0880564,24.4659396,118.0880767,24.4657384
R1884,公园东路（北向南）,公园东路（北向南）,118.0880767,24.4657384,118.0882364,24.4652825
R1954,枋湖北二路（西向东）,枋湖北二路（西向东）,118.1320552,24.5203512,118.1329135,24.5204054
R1955,枋湖北二路（西向东）,枋湖北二路（西向东）,118.1329135,24.5204054,118.1339898,24.5204891
R1956,枋湖北二路（西向东）,枋湖北二路（西向东）,118.1357787,24.5205841,118.1361003,24.520572
R1957,枋湖北二路（西向东）,枋湖北二路（西向东）,118.1414304,24.5213443,118.1416662,24.5214688
R1958,枋湖北二路（西向东）,枋湖北二路（西向东）,118.1421016,24.5217071,118.1422212,24.5217709
R1959,枋湖北二路（西向东）,枋湖北二路（西向东）,118.1422212,24.5217709,118.1428796,24.5223695
R1960,枋湖北二路（西向东）,枋湖北二路（西向东）,118.1428796,24.5223695,118.1438024,24.523243
R1961,枋湖北二路（西向东）,枋湖北二路（西向东）,118.1466542,24.5243352,118.1468953,24.5244031
R1962,枋湖北二路（西向东）,枋湖北二路（西向东）,118.1512335,24.5255161,118.1514755,24.525572
R1963,枋湖北二路（西向东）,枋湖北二路（西向东）,118.1514755,24.525572,118.1551662,24.5265183
R1964,枋湖北二路（西向东）-钟宅路,枋湖北二路（西向东）-钟宅路,118.1564708,24.5268945,118.1569236,24.5270977
R2086,吕岭路（东向西）,吕岭路（东向西）,118.1487424,24.4898982,118.1485758,24.4900009
R2087,吕岭路（东向西）,吕岭路（东向西）,118.1485758,24.4900009,118.1483748,24.490129
R2088,吕岭路（东向西）,吕岭路（东向西）,118.1463757,24.4912402,118.1454769,24.4915698
R2089,吕岭路（东向西）,吕岭路（东向西）,118.1434294,24.4919807,118.1429728,24.4921248
R2090,吕岭路（东向西）,吕岭路（东向西）,118.1415839,24.4924205,118.140971,24.4925651
R2091,吕岭路（东向西）,吕岭路（东向西）,118.140971,24.4925651,118.1408129,24.4926055
R2092,吕岭路（东向西）,吕岭路（东向西）,118.1408129,24.4926055,118.1405863,24.4926459
R2093,吕岭路（东向西）,吕岭路（东向西）,118.1405863,24.4926459,118.1394795,24.4928206
R2094,吕岭路（东向西）,吕岭路（东向西）,118.1754073,24.4850446,118.1753119,24.4850798
R2149,会展南二路（北向南）,会展南二路（北向南）,118.1709987,24.4598908,118.170294,24.4596742
R2150,会展南二路（北向南）,会展南二路（北向南）,118.1686891,24.4590906,118.1685862,24.4590251
R2151,会展南二路（北向南）,会展南二路（北向南）,118.1685862,24.4590251,118.1680684,24.4586572
R2152,会展南二路（北向南）,会展南二路（北向南）,118.1680684,24.4586572,118.1669851,24.4575358
R2153,会展南二路（北向南）,会展南二路（北向南）,118.1669851,24.4575358,118.1667953,24.457325
R2154,会展南二路（北向南）,会展南二路（北向南）,118.1639785,24.4557955,118.1634999,24.4556195
R2155,会展南二路（北向南）,会展南二路（北向南）,118.1632122,24.4554927,118.1629239,24.4553352
R2156,会展南二路（北向南）,会展南二路（北向南）,118.1628782,24.4552901,118.162651,24.455066
R2157,会展南二路（北向南）,会展南二路（北向南）,118.1616574,24.4541611,118.1613844,24.4540579
R2158,会展南二路（北向南）,会展南二路（北向南）,118.1604834,24.453991,118.1601239,24.4540487
R2159,会展南二路（北向南）,会展南二路（北向南）,118.1578836,24.453928,118.1570219,24.4539379
R2160,会展南二路（北向南）,会展南二路（北向南）,118.1533659,24.4540882,118.1526747,24.4538752
R2161,会展南二路（北向南）,会展南二路（北向南）,118.1526747,24.4538752,118.1522363,24.453725
R2162,会展南二路（北向南）右转云顶南路（南向北）,会展南二路（北向南）右转云顶南路（南向北）,118.1522363,24.453725,118.1519124,24.4536538
R2199,殿前一路（西向东）右转嘉禾路（南向北）,殿前一路（西向东）右转嘉禾路（南向北）,118.1096008,24.5244385,118.1095869,24.5242309
R2200,殿前一路（西向东）-嘉禾路（北向南）,殿前一路（西向东）-嘉禾路（北向南）,118.1090857,24.5230767,118.1097686,24.523055
R2201,殿前一路（西向东）右转兴湖路（东向西）,殿前一路（西向东）右转兴湖路（东向西）,118.1068112,24.5248897,118.1071576,24.5244862
R2202,殿前一路（西向东）右转兴湖路（东向西）,殿前一路（西向东）右转兴湖路（东向西）,118.1077675,24.5228807,118.1076246,24.5225912
R2273,环岛东路,环岛东路,118.185915,24.5290605,118.1857243,24.5290168
R2274,环岛东路,环岛东路,118.1857243,24.5290168,118.1855689,24.5289996
R2275,环岛东路,环岛东路,118.1855689,24.5289996,118.1854804,24.5288684
R2276,环岛东路,环岛东路,118.1854765,24.5286243,118.1856022,24.528397
R2277,莲前西路,莲前西路,118.1404532,24.4800568,118.1404794,24.4801991
R2278,会展南二路右转前埔南路（北向南）,会展南二路右转前埔南路（北向南）,118.1666397,24.4570156,118.1669988,24.457416
R2279,会展南二路掉头,会展南二路掉头,118.1526747,24.4538752,118.1525848,24.4537455
R2280,会展南二路掉头,会展南二路掉头,118.1630779,24.4551046,118.1631002,24.4552015
R2281,云顶南路掉头,云顶南路掉头,118.1496249,24.4540204,118.1495337,24.4540256
R2282,会展南二路变道,会展南二路变道,118.1632122,24.4554927,118.1631526,24.455386
R2283,会展南二路变道,会展南二路变道,118.1524408,24.453511,118.1524573,24.4535878
R2284,会展南二路辅路（南向北）,会展南二路辅路（南向北）,118.163918,24.4556195,118.1641011,24.4556496
R2285,会展南二路辅路（南向北）,会展南二路辅路（南向北）,118.1605031,24.4538703,118.1609002,24.453791
R2286,会展南二路辅路（南向北）,会展南二路辅路（南向北）,118.1609002,24.453791,118.1611323,24.4538208
R2549,环岛东路（北向南）,环岛东路（北向南）,118.1762809,24.5398199,118.1773171,24.5392165
R2550,环岛东路（北向南）,环岛东路（北向南）,118.1810819,24.5358071,118.181462,24.5354453
R2551,环岛东路（北向南）,环岛东路（北向南）,118.181462,24.5354453,118.1823323,24.5346013
R2552,环岛东路（北向南）,环岛东路（北向南）,118.1835489,24.5334692,118.1837698,24.5330999
R2553,环岛东路（北向南）,环岛东路（北向南）,118.1855689,24.5289996,118.1857302,24.528299
R2554,环岛东路（北向南）,环岛东路（北向南）,118.1857302,24.528299,118.1860974,24.5269702
R2555,环岛东路（北向南）,环岛东路（北向南）,118.1860974,24.5269702,118.1861564,24.5267624
R2556,环岛东路（北向南）,环岛东路（北向南）,118.1861564,24.5267624,118.1866324,24.5249448
R2557,环岛东路（北向南）,环岛东路（北向南）,118.186699,24.5247008,118.1867851,24.5243852
R2558,环岛东路（北向南）,环岛东路（北向南）,118.1870277,24.5220647,118.1870676,24.5215879
R2559,环岛东路（北向南）,环岛东路（北向南）,118.1878063,24.5186547,118.1882341,24.5180444
R2560,环岛东路（北向南）,环岛东路（北向南）,118.1882341,24.5180444,118.1883401,24.5178931
R2561,环岛东路（北向南）,环岛东路（北向南）,118.1902518,24.5147123,118.1904103,24.5141759
R2562,环岛东路（北向南）,环岛东路（北向南）,118.1904905,24.5127502,118.1904903,24.5125306
R2563,环岛东路（北向南）,环岛东路（北向南）,118.1904903,24.5125306,118.1904897,24.5120588
R2564,环岛东路（北向南）,环岛东路（北向南）,118.1908701,24.5098615,118.1911927,24.5090256
R2565,环岛东路（北向南）,环岛东路（北向南）,118.1911927,24.5090256,118.191819,24.5077502
R2566,环岛东路（北向南）,环岛东路（北向南）,118.1920673,24.5072501,118.1921673,24.5070766
R2567,环岛东路（北向南）,环岛东路（北向南）,118.1932532,24.5039516,118.1932928,24.5036109
R2568,环岛东路（北向南）,环岛东路（北向南）,118.1932338,24.5022418,118.1931257,24.5016646
R2569,环岛东路（北向南）,环岛东路（北向南）,118.1926985,24.5002688,118.1923684,24.4991903
R2570,环岛东路（北向南）,环岛东路（北向南）,118.1921865,24.4986131,118.1919701,24.4976958
R2571,环岛东路（北向南）,环岛东路（北向南）,118.1918472,24.4971544,118.191809,24.496831
R2572,环岛东路（北向南）,环岛东路（北向南）,118.191862,24.4953601,118.19198,24.4947337
R2573,环岛东路（北向南）,环岛东路（北向南）,118.19198,24.4947337,118.1923094,24.4935658
R2574,环岛东路（北向南）,环岛东路（北向南）,118.1928778,24.4915594,118.1930322,24.4909974
R2575,环岛东路（北向南）,环岛东路（北向南）,118.1930322,24.4909974,118.1931994,24.4900935
R2576,环岛东路（北向南）,环岛东路（北向南）,118.1932501,24.4888385,118.1931973,24.4884925
R2577,环岛东路（北向南）,环岛东路（北向南）,118.1929084,24.4870982,118.1928324,24.4868251
R2578,环岛东路（北向南）,环岛东路（北向南）,118.1915527,24.4838619,118.1911792,24.4831341
R2579,环岛东路（北向南）,环岛东路（北向南）,118.1906048,24.4820149,118.1904147,24.4816372
R2580,环岛东路（北向南）,环岛东路（北向南）,118.1904147,24.4816372,118.1902087,24.4812281
R2581,环岛东路（北向南）,环岛东路（北向南）,118.189428,24.4795759,118.1893401,24.479429
R2582,环岛东路（北向南）,环岛东路（北向南）,118.1893401,24.479429,118.188564,24.4779304
R2583,环岛东路（北向南）,环岛东路（北向南）,118.1870198,24.4753089,118.186689,24.4748041
R2584,环岛东路（北向南）,环岛东路（北向南）,118.186689,24.4748041,118.1866736,24.4747806
R2585,环岛东路（北向南）,环岛东路（北向南）,118.1842144,24.4713448,118.1840983,24.4711868
R2586,环岛东路（北向南）,环岛东路（北向南）,118.1840983,24.4711868,118.1840467,24.4711194
R2587,环岛东路（北向南）,环岛东路（北向南）,118.1840467,24.4711194,118.1839645,24.4710122
R2588,环岛东路（北向南）,环岛东路（北向南）,118.1839645,24.4710122,118.1834962,24.4703735
R2589,环岛东路（北向南）,环岛东路（北向南）,118.1801579,24.4657863,118.1800914,24.4656851
R2590,环岛东路（北向南）,环岛东路（北向南）,118.1800914,24.4656851,118.1800267,24.4655996
R2591,环岛东路（北向南）,环岛东路（北向南）,118.1800267,24.4655996,118.1799112,24.4654471
R2592,环岛东路（北向南）,环岛东路（北向南）,118.1799112,24.4654471,118.1798321,24.4653375
R2593,环岛东路（北向南）,环岛东路（北向南）,118.1775319,24.4622794,118.1773896,24.4620859
R2594,环岛南路（北向南）,环岛南路（北向南）,118.1773896,24.4620859,118.1771209,24.4617203
R2595,环岛南路（北向南）,环岛南路（北向南）,118.1630273,24.4502664,118.162663,24.449926
R2596,环岛南路（北向南）,环岛南路（北向南）,118.162322,24.4496593,118.1617754,24.4492318
R2597,环岛南路（北向南）,环岛南路（北向南）,118.1542363,24.4439076,118.153627,24.443444
R2598,环岛南路（北向南）,环岛南路（北向南）,118.1485616,24.4406617,118.148458,24.4405648
R2599,环岛南路（北向南）,环岛南路（北向南）,118.148458,24.4405648,118.1479125,24.4400546
R2600,环岛南路（北向南）,环岛南路（北向南）,118.1479125,24.4400546,118.1475746,24.4397386
R2601,环岛南路（东向西）,环岛南路（东向西）,118.1148085,24.4306523,118.1145294,24.4307137
R2602,环岛南路（东向西）,环岛南路（东向西）,118.1094423,24.431688,118.1088626,24.4318089
R2603,大学路（东向西）,大学路（东向西）,118.1007285,24.4340064,118.1004167,24.4341088
R2604,湖滨北路（西向东）,湖滨北路（西向东）,118.0714128,24.4803982,118.0716602,24.4802174
R2605,湖滨北路（西向东）,湖滨北路（西向东）,118.0729107,24.4802367,118.0730204,24.4802383
R2606,湖滨北路（西向东）,湖滨北路（西向东）,118.0730204,24.4802383,118.0730774,24.4802392
R2607,湖滨北路（西向东）,湖滨北路（西向东）,118.0730774,24.4802392,118.0731669,24.4802405
R2608,湖滨北路（西向东）,湖滨北路（西向东）,118.0731669,24.4802405,118.0734561,24.4802447
R2609,湖滨北路（西向东）,湖滨北路（西向东）,118.0734561,24.4802447,118.0736389,24.4802509
R2610,湖滨北路（西向东）,湖滨北路（西向东）,118.0736389,24.4802509,118.0742522,24.4802849
R2611,湖滨北路（西向东）,湖滨北路（西向东）,118.0747179,24.4803078,118.0763663,24.4804298
R2641,吕岭路（东向西）,吕岭路（东向西）,118.1753119,24.4850798,118.1751401,24.4851431
R2642,吕岭路（东向西）,吕岭路（东向西）,118.1695519,24.4870266,118.1691833,24.4871813
R2643,吕岭路（东向西）,吕岭路（东向西）,118.1691833,24.4871813,118.1689782,24.4871972
R2644,吕岭路（东向西）,吕岭路（东向西）,118.1689782,24.4871972,118.1684808,24.4872876
R2645,吕岭路（东向西）,吕岭路（东向西）,118.1684808,24.4872876,118.1681692,24.4873442
